sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B001M09BHU	A10PXL1O1G6N28	Misleading about ingredients	"I first purchased this product because I love the flavored oatmeal that Quaker makes, but found the packets too sweet for my taste and too high of a sugar content for a healthier diet. I was really excited to find the lower sugar instant oatmeal until I noticed that they contain artificial sweeteners to compensate for the reduced sugar. As someone who deliberately avoids ""low fat"" and ""diet"" products to keep artificial sweeteners out of my body, it made me mad that they did not make it more clear that this was not a less sweet version of their product, but simply an artificially sweetened one. I just feel that people should be properly warned that the food they are purchasing contains chemical sweeteners, and wanted to let anyone thinking of purchasing this know. If you don't mind artificial sweeteners, then enjoy!"	37	6
-1	B000LKVL16	A1J1WODSG2NFCG	made in Taiwan?	I bought this without realizing that it is a product of Taiwan.  Considering all the health risks from eating foods made in China, I don't think I can trust the ingredients used in this product.  As I understand, Taiwan, Japan, and Korea, all import many food ingredients from China, and they have found many harmful chemicals in them (I am not even including those that are unsanitary, i.e. made from sewer water).  So what guarantee is there that this product do not contain carcinogens or other harmful chemicals?  FDA do not, and cannot, test every single foreign product coming into U.S.<br /><br />Eat at your own risk.	0	5
-1	B001RVFEP2	A30PW4ZH4AWXT1	stale or rancid	I have purchased these in the past and enjoyed them. This whole box is old. the flavor is off badly.	2	3
1	B005K4Q37A	A2JZO3Y5AM4EOW	Grove Square Cappuccino	"<a href=""http://www.amazon.com/gp/product/B005K4Q1YA"">Grove Square Cappuccino Cups, French Vanilla, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a> Very good. No need to add sugar."	0	0
1	B002V28R6Y	A17N6MNN6HVHEX	The best Kitten food!	I have been feeding this food to my Ragdoll kittens/cats for years. The Blue Buffalo Spa Selects are the best food I have found for my kitties. I have one that has a sensitive stomach and will not keep any grain foods down. With Blue Buffalo Kitten, she has never gotten sick and loves it! I have Tom that was frequently getting urinary crystals. He hated the Hills Prescription Diet A/D food the vet wanted him to eat, canned or dry, but this stuff he loves. Kittens have grown strong and healthy with beautiful coats!<br />I have noticed also, for anyone considering switching to this food versus most others, because this food is very digestible, they eat less of it, process more of it, and actually seem to use the catbox less! With other grainy foods, they have trouble processing the cornmeal and it just passes through the system, creating more bowel movements, and eating more food. You can even SEE, if you look, the grains in my cats' stool with other brands compared to grain-free brands.<br />This at least is the case with my cats.	0	0
-1	B0015QWVYG	A2U58C5IL0TCN4	Ingredient list would have been nice.  I can't eat this.	"Don't know whether it tastes good or not.  I bought this because I have several food sensitivities, including garlic, and was looking for a protein item I could eat while traveling.  I thought I had checked this product for ingredients thoroughly prior to purchasing but apparently not.<br /><br />For others who may have questions or need to know, the Smoked flavor contains (according to the package): ""wild salmon fillet, salt, brown sugar, corn syrup solids, natural flavoring, spices & garlic powder."""	19	2
1	B001HTJ49G	AVSN0J4VQ5HLG	yummy pretzels!	I bought these for my husband for healthy snacking in the evening,and they are great! High in fiber and protein, but low in calories per serving.  Even my 5 year old (who does not eat anything!)will eat these pretzels.<br />They are crispy, and slightly nutty tasting. I will always have a case on hand.	0	0
-1	B002CENRLG	AVTB8XR40I5Q6	AWFUL!!	These are totally disgusting!  This is the second time I have tried them because I really wanted to like them.  I have read so many good reviews and Hungry Girl strongly recommends them.  I am not a picky eater at all, but I just cannot swallow these.  The fishy smell does go away, but the texture makes them inedible.  YUCK.  I have tried both the angel hair and the fettucine.  I was laughing so hard when I read the reviewers remark about her husband spitting them out like on the movie BIG.  I spit them out too.  LOL	3	2
1	B001AJ1ULS	A1DYID4CJR5S01	Best dog treats	My dog goes crazy for these. And looking at the ingredients they look good for him too.<br />Joel Simkhai	1	1
-1	B004W5M1K6	A115CZFOBU5PQL	over priced	i bought this same exact product today for $2.50 at our local asian market. Youd have to be desperate or just plain stupid to buy these.	0	9
-1	B0002HDM06	A1K8AQTSPVQ17Q	Good, but not what I was hoping for.	I have long been a fan of Baklava.  Of course, everyone has their own idea of what constitues good baklava, and there are regional differences.  The best baklava I've had was when I was in Athens. Athens baklava was moist (not crispy) with plenty of dripping syrup and a hint of honey; there were 3 layers of nuts which were firm but not crunchy and there were subtle overtones of cinnamon and allspice (I think) and a hint of citrus zest. Fabulous!<br />This Shatila Mediterranean-Mideast baklava is disappointing: the single nut layer is moist, but the philo layers are crispy and mostly dry but have a strong butter-like flavor, and a greasy consistency (a-la butter flavored crisco?) There is a single layer of nuts which lacks spice or complex flavors...mostly just nutty; it is mildly sweet, less so than most baklava; no real syrup to speak of...just tastes sweet without even a hint of honey.  It tastes ok, but not what I was hoping for.  Seems fresh, and delivery was quick. Just my 2 cents.	3	0
1	B000FYYOZI	A2NI95Y8UNE85D	Sweet beef	Beef sticks and honey - what a great combination! The Ole Smokies beef sticks are full of flavor. Adding honey gives them a little twist of sweetness that just puts them over the top. The Honey Stung Ole' Smokies are always a favorite with our friends; the saddlebag pack is a perfect take-along to football parties.	1	1
1	B000GW46D4	AOV9UT5TNSDMZ	Jack Links's beef steak	The shipping charge was free and the transaction was smooth and quick. the product is fresh and easy to order. will order again and recommend.	0	0
-1	B0037BOR0S	A2LPT7FOSB0EF8	WTF	This is not what the picture shows. So if your looking from what is pictured on the page DO NOT BUY.	1	0
1	B003D4F1QS	A26X5A693Z7S9G	Best tea EVER!	This tea is, by far, the best tea I have ever had. I've tried many different teas (green and white mostly, not a big fan of black tea). I originally tried the white christmas tea at my neighborhood farmer's market during the holidays, but haven't been able to find it since (except for on Stash's website, where the shipping is pretty pricey). So, I got this brilliant idea to try to find it on amazon, and lo and behold, here it is! Shipping was reasonable, and I received it within a week. One thing I noticed that I think they could have done better with was the packing of the tea. The individual tea bags are sealed of course, but they were all scattered about inside the box. One thing I did like also is the fact that the expiration/use by date was clearly stamped on the outside of the box. It's always good to know you're getting a fresh product. All in all, I would say this is a good, reasonable way to purchase hard to find teas.	0	0
1	B002MN424S	A3GDWI96HFR7YY	Best tea in the world	I remembered Filiz tea from a stay in Turkey in 1970. One of the few Turkish words that stuck in my head. Wonderful to find it again. This is my second package of it from Amazon. A lot of tea for the money, and hey . . . it's only the best tea in the world. Shockingly good.	0	0
1	B004OVWQDA	A1KPB4FDATJQ8O	Just what I was looking for!	"After tryng almost every brand of coconut water that is available in the U.S., I have realized that they vary quite a bit in flavor by where the coconuts are grown. It is kind of like coffee. There is no ""one brand"" that meets everybody's preferences. Some are naturally sweeter than others. This is one of the coconut waters that rate high on the natural sweetness scale. For me, it is exactly what I wanted and could not be more pleased with the quality and taste of this coconut water. If you are looking for pure coconut water that is on naturally sweet side, then this is your stuff! It is not a bitter one and is very refreshing served ice cold. I liked it so much I am on the auto shipping of this product. Thanks for offering it Amazon!"	0	0
1	B0090X8IPM	AZ9HGPJ25KJ8N	Yummy coffee!	Not overwhelming vanilla....BUT it is natural tasting...no fake flavorings are added. It is a smooth rich coffee. I recommend it!	0	1
-1	B000XQ5HDQ	AAYDSU79B8KG4	Just okay -- not nearly a Slim Jim	While certainly edible, I don't think Jack Links brings a realistic competitor here with their version of the Slim Jim.  Honestly, there are some bites I take which remind me of dog food.  I know we are talking about meat sticks here and not fine dining, but the texture of these is just not right, almost too granular.  I know Slim Jims have that greasy taste but these guys have a bit of it too and I have to admit I kind of enjoy it.  Overall, in my opinion, Slim Jims are much much better than these guys, but to each his/her own!	1	0
-1	B005VOONM6	A5K3CK2PWYQ7O	Good, robust coffee	One Love is a good, robust coffee - if you like a strong coffee in the morning, you should like the flavor. Honestly, I didn't really catch the hints of exotic floral and berry they advertise which is just as well as I enjoy a basic coffee. The single serving pods are handy but you can also use a couple in a regular machine and it works just fine as well. If you're environmentally concious, it is free trade certified and organic.  Partial proceeds are also donated to the charity kicksforcause.org.  Overall an enjoyable cup of coffee with decent flavor.	0	0
-1	B001EO5YTS	A3EAHW621P6PRZ	Horseradish Peas	When I first got my order and open the can so I can eat some, I realized These peas aren't even that hot and didn't even taste like wasabi. A quick look at the ingredients label confirmed my suspicions when I saw the ingredient Horseradish labeled on it. Unfortunately for me I bought 4 cans.	1	3
-1	B000F6SQ1O	A18IO6431TOBOO	VERY disappointing	"I ordered a case of this triple mocha expresso.<br />Wow, What a disappointment. As a person who consumes each am two cans of Starbucks DoubleShots, I was hopeful that finally i could buy something similar via Amazon and home delivery...<br /><br />This stuff did not compare to SB DS's. On a scale of 1 - 10 this triple whatever drink as an espresso it is maybe a 2.<br /><br />Save your money.<br /><br />As I had to stop and get my usual supply of DBshots at the local grocery as I had a ""splitting coffee - withdrawal headache"" trying to switch to this junk.<br /><br />I don't share my double shots with anyone - esp. the kids.... but this awful stuff I can't get rid of quick enough.<br /><br />Mikey does not even like it..."	1	4
1	B004JLGDJS	A882PMEFQSP2N	Brilliant bulk buy	I fell in love with Stash chocolate mint tea two years ago.  I am thrilled to be able to buy it now in an economical and environmentally friendly way.  This is used for my private use and I've felt uncomfortable with all the many boxes I've gone through in order to have my six bag a day tea fix.  If you are a tea junkie and care about our landfill situation then go for broke and purchase this way and save yourself a couple of hundred bucks.	1	0
-1	B006NBP0GO	AKMYK2T5CA1SS	Rip Off	I bought six pasty meat pies for $34.94. It took a really long time for them to fill the order and when they did I was charged $40.00 for shipping. I can't beleive that shipping was more than the item. The instructions said to keep frozen until ready to eat, but the pies arrived thawed. I don't know if it is safe or not, but after paying $75.00 for six little pies I'm going to refreeze them and risk eating them. This is my first dissapointment with something I bought on Amazon. Thumbs down.	2	0
1	B002SZHWNS	A2NR2DRAMIV6P7	Great!	It is generally easier where I'm from to find gluten-free rolled oats, but not bran or flour.  I really appreciate Legacy Valley selling their product this way.  The oat bran is great and I enjoy it every day!	4	0
-1	B005K4Q4LK	A2DVBV9RBHH2MW	Don't buy it!	I would not ever buy this again. Sickenly sweet and very artificial tasting. I'm getting rid of this box by mixing it with a regular coffee K cup.	1	1
1	B002P59VSA	A3EFPSWVMV0220	very good!	Can't complain. Taste good and had quick delivery! It was my first time trying this tea out. I usually drink the peppermint one but this gave me energy and sustained me throughout the day.	0	0
1	B000FBM3RC	A22KSBHKAXKB3N	Delicious!!!!	these cookies are a perfect treat....very light and crunchy wafer sweetened by  the right amount of chocolate....great price and fast service	0	0
-1	B000LKUAKY	AMRAB7YXNYUPE	not like jerky	"i had high hopes for this stuff. i have tried several types of veggie jerky, in search of the tough, fibrous, highly seasoned jerky of my old meat eating days. granted, my memory is likely hazy as i haven't eaten meat for about 20 years. however, this stuff is NOT like beef jerky. true, they are a bit hard and chewy. and they are very flavourful, but....in my opinion, not in a good way.<br /><br />if you have ever had those dehydrated soy slices made by ""so soya"" (and others) then you know what these are. take those slices, marinade and fry or bake, and you've probably got something like this jerky. they have a distinct flavour - i really can't pinpoint exactly what flavour it is, but it is consistent in all of the varieties and it is not too pleasant. i found the tofurky jerky to have a better flavour and nicer dense texture, but i think my search for the ideal jerky shall continue."	0	0
1	B001E530J8	A1CO6CSJPY36CL	The best coffe	I drink this coffee every morning. It has the best flavor. The price was great on Amazon, was getting it for less than 20.00 but it has gone up way to much!!! (60.00 really?!!). Guess I will have to look elsewhere for it.	0	0
-1	B005K4Q1YA	A2V3WSIGB6ZU61	Way too sweet	This coffee is so sweet that I could not take another sip. I am quite unhappy.  I don't know what to do with it now. I would not recommend to anyone.	3	0
1	B004770O08	A34DDHXIY8JNZO	Great tasting easy to use coffee	I've heard others who don't like Keurig coffee but I really find it to be some of my favorite and with these cups quite easy to make and quick too. All the flavors are subjective and for me I haven't found any I don't like. I'm the type of coffee drinker who likes coffee shop coffee and not really fond of Star B. if that helps. So if your taste is similar you should like this too.	0	0
1	B000COF1PI	A3VVOOWJLMQHLW	Cats crazy about these	Based on my experience with our six cats, I can't imagine any cat not devouring these. We have a cat with hyperthyroidism who needs a pill twice a day. Two of our other cats routinely run over when its pill time to see if I'll give them a tiny piece of the pill pocket, and the other three non-medicated cats would readily gobble these up too if I let them. Not to mention the cat who is supposed to be getting them. She's normally a whiner (unusual in cats) but loves these and readily takes them twice a day. Before now, we've had cats for many years and periodically had to give one of them pills; this is by far the easiest method I've run across. Good thing if one has have to give a cat pills as frequently as twice every day, indefinitely.	0	0
1	B0061JW7I2	AS9ETYMAC07N4	tasty!	I got a really good deal of this item in amazon.<br />Amazon provides must cheaper price than local stores.<br />The noodle includes two separate soup powders that make the taste so amazing.	2	1
-1	B001VIY8BW	A2501MPOL467D6	Terrible ingredients but my cat did eat it.	"Check the first 4 ingredients: Brewers Rice, Chicken By-Product Meal, Corn Gluten Meal, Powdered Cellulose. Rice is ok but not as a first ingredient in a cat food; meat by-product is sketchy in general in a food this expensive; corn meal I have no great opinion of, but whatever; but the 4th ingredient - powdered cellulose - is sawdust. SAWDUST is not what I want to feed my cat, even to help her lose weight.<br /><br />No wonder this food feels so ""light"" physically.  The color is lighter, and it is less dense than normal food because it's truly just fillers.<br /><br />I give it a second extra star because my cat would willingly eat this food and didn't seem to mind a whole lot, but I switched her (50/50 at first) to Blue Buffalo, which has real food ingredients and which she actually does prefer."	0	1
-1	B000AYFCF4	A2TBNGM7LN3CIR	Hydrogenated Fats	So here I am thinking I'm getting a great tasting cookie with Splenda only to find out they use Hydrogenated Oils.  On top of that they use the worst kind of oil, Palm and Palm Kernel.<br /><br />Don't be fooled into thinking you are getting something Heather because it has no sugar.  I would rather eat a tablespoon of sugar then these cookies.<br /><br />I totally feel this is a misrepresentation!  Shame.	5	3
1	B00061KXUA	A2LUKU8D458JQW	Ginger Day	On an English muffin, the day starts off best with the mild taste of ginger!	1	0
-1	B000EDMDZS	A2VP8ALZNI0I59	Crunchy? More like stale  O.o	"Usually I buy freeze dried pears from whole foods but it costs an arm and a leg so I was SUPER excited to see this available at a decent price.<br /><br />Disappointment doesn't even come close...The pears weren't crunchy in the slightest bit, more like stale and chewy in such a way that it brought about a slight ""ick"" factor. I was expecting the same quality as Whole Foods (my mistake) but when I opened the bag, it looked like someone had taken a pear slice and crumbled it like a paper ball and dried it.<br /><br />We got this to have healthy snacks on hand but no one in my house can get over that slight ""ick"" taste and no one will eat it. Whatta waste :("	0	0
1	B000LKZB4Y	A13XURDJ8PGEZ9	Top quality mint	These mints come in a beautiful tin and are fresh-tasting wintergreen.  Try wintergreen over peppermints or spearmints and you will never go back!  Organic too from a reputable supplier (Newman's Own).  These are a regular in our household.	0	0
1	B002LANN56	A2GRDQJ4Z7053K	My dog thinks this food is a treat!	First of all, I really like this dog food because the first ingredient is real beef, not grains or gluten.<br />Second, the meat has a really interesting texture - like a cross between beef jerky and a puffed snack.  The vegetables are like regular dog kibble.<br />Third, my dog really loves this!  We have a 13 pound dog and the pieces aren't too big for him.  Usually he gets tired of his dog food after a while, but so far he still loves this food!  Unfortunately he keeps begging for it when it isn't time to eat, haha...<br />I would definitely order this food for our dog again.	0	0
1	B000F0FZC8	A3S2YZ9NM7JDCE	Fantastic!	This couscous is absolutely wonderful. The couscous is large pearl and is delicious served hot or cold.  Cooks beautifully -- delicious plain with mushrooms, mint or any one of a dozen other additions. Highly recommend it.	0	0
-1	B000LKYVJU	A15K6LY4Y6IUHL	Not so good.	I really don't like this soymilk. In fact, I would almost venture to say its gross. Doesn't hold a candle to Silk, especially if you drink Silk regularly. It is really thin and almost watery.	0	5
-1	B002SOR6UI	A1HTIOUFEYIZOC	Buyer Beware!	Three and half years ago one of our dogs was diagnosed w/ IBS. We tried every diet, medication and supplement and nothing worked until last year when we discovered Wellness Simple Solutions Lamb and Rice, which is a single protein diet. We used the canned food and the kibble. Even our vet was impressed with his progress. Our now 11-year-old dog was now living a healthy life and he no longer suffered between constipation, diarrhea and hot spots.<br /><br />Several weeks ago all it returned, then suddenly disappeared only to return again.<br /><br />At the same time we noticed that some of the canned food had a different color and smell. I called the company and told them how he was reacting and asked them if they had changed the recipe and they said they had.  Towards the end of the conversation the rep asked me to read her the numbers on the bottom of the cans. She then asked me to return certain marked cans because they accidently mislabeled them! They were not the Lamb and Rice single protein food. She also offered a refund for the unused cans.<br /><br />The FedEx box arrived in a heartbeat, no letter of apology and no refund.<br /><br />What is even more troubling is the fact that this large corporation, to my knowledge has made no effort to let their customers know of this error. I'm truly concerned that there are others who use this product and are now dealing with what our dog has had to deal with for the past several weeks, not knowing they are feeding their dog mislabeled food.	0	1
-1	B004QLCUDY	A2AKQY5IPV2XVA	Where is the mint?	The only mint I taste is natural flavor, that's not mint. What's up with sugar and honey in it too. This make it too sweet. If I want sweet, I'll get the Southern style tea. Try some organic mint for a change and see the different.	0	0
-1	B003YF4CFC	ADEJQ9XBLALBF	strange tast bought through Amazon	At age 73, I have eaten gumbo all my life.  This has a strange taste that definitely did harm to the gumbo.  I know there is only one ingrediant, but those sassafras leaves must have been spoiled. There is an unbelieveable amount for the price, but not worth it.	2	0
-1	B000EM8308	A2VUSLFVOQL6M1	No Ginger Taste	I bought these because the Altoid Ginger mints are no longer availabe in stores and you need to spend $20.00 or so and get boxes of them at Amazon.  Unfortunately, these ginger candies did not do the trick for my nausea.  They don't even taste gingery.  They do have a pleasant enough taste though.	0	0
1	B000EVE3Y4	A2KED4TK1BADMB	Superb Cornbread!	"I add grated cheese and some sliced green onions and make the cornbread as directed. It is a terrific ""bread"" for those of us who need gluten free food."	0	0
-1	B001J9ST90	A1EJHI835HNGEQ	Stinky Farts	My corgi loves these.  Will work on one for 6 - 8 hours.  He's happy, but sulphurous farts follow.  One downside is that they can be brittle so if dropped on a hard floor may break in half or thirds.  Not so brittle it shatters.	2	0
-1	B003XDH6M6	A1TR9417Z4U72F	Good, though a little subtle on the Pomegranate flavor...	"Got a chance to try these Newman's Own Organic Pomegranate Licorice Twists and I have to say that I enjoyed them, but I didn't love 'em.  I've never been a huge fan of the ""red"" licorices, finding them a bit bland and much more plastic-y than your standard black anise licorice, and these certainly fall into that camp.  I was expecting more of  a burst of pomegranate flavor, but it's rather subtle unless you really keep it in your mouth and savor it.  Actually the flavor builds with the more you eat, and you taste it more on the back end as an aftertaste."	0	0
1	B00139C3P2	A2BU7G7P3BA5O	Bestest cat food ever!	I own one picky Siamese who will not eat anything but Newman's Organics Chicken and Brown Rice formula.<br /><br />That is the recommendation...If Rheeboot eats it, it must be good!	3	0
-1	B003TRN7GA	A3EKE4LOI1B62C	Good for Low Cal	Price was great and the dressing is decent. Has a bit of a chemically aroma and is best on salad. Kind of runny for wings, celery, etc (which is what we bought it mainly for and why i gave it 3 instead of 4 stars).<br /><br />Not disappointed TOO much, but will try some other brands in the future.	3	0
-1	B0014H18AY	A2BYMZ09DS2T0B	TOO MUCH SALT/SODIUM = DANGEROUS TO YOUR HEALTH	"760mg SODIUM/SALT PER ""6"" PIECES  =  DEADLY/DANGEROUS TO YOUR HEALTH ; TOO MUCH ""SALT/SODIUM""  IS  ""KNOWN""  TO  CAUSE  ""ALL KINDS OF  DEGENERATIVE DISEASES""  &  ""PREMATURE AGING""  ;  HOW DO PEOPLE  EAT  THIS  ""DEADLY FOOD""  ???? KNOWING ITS GOING TO  ""DAMAGE"" THEIR  BODY  ?????"	0	11
1	B00315WGNK	ABHW9CC0G22FB	DELICIOUS	These bags don't last long in our house.  Ordered 4 bags twice last month for my husband and son.  Best jerky, they love it.  Convienent to carry to work and school.  We will continue to purchase.	1	0
-1	B005BV0GRK	A181GKPZ7ZNK29	Awful - Dog had very upset stomach	These Bones have caused my dog to vomit several times.  I did not introduce them again for a while, to make sure it is this product that causes his problem.  It happened again and now I am unable to return the rest of the package.  A big waste of money!	0	0
1	B006N3IG4K	AA10EFTRAL2CK	Great Coffee, Great Price	I buy these with subscribe and save.  I like the flavor and aroma.  Going on month two and I am not tired of them yet!	0	0
1	B004JRKEH4	A11EIDY6DD40CS	Good on sandwiches, quesadillas!	This sauce is very orange and just a bit spicy.  It adds a nice flavor to the sandwiches I often put in my lunchbox or the quesadillas I make at home.  Not low in fat, but adding a bit to a tuna or ham sandwich can't be that bad for my health, can it?	1	1
-1	B003KYIWTY	ANRUT8Y0A9FOA	Sour taste	These peaches must be unripe or have lemon added. Taste sour, not sweet! Baby doesn't like them and neither do I.	1	0
1	B00264TMWU	A3DYF4K6S74K6P	My Picky Eater loves it	I started our feeding my pup Royal Canin. It was a hit or miss, some days I tried adding chicken broth, warm water or soft food just to make it appealing and he would sniff and walk a way. I started getting concerned because he was refusing at least 1-2 of his 3 meals a day. I also didn't like the fact the it had corn in it.<br /><br />Finally I decided to switched to Blue Buffalo. He has never missed a meal since and I've had no problems with his stool.<br /><br />Everyone is happy!	0	0
-1	B001CCVTEQ	AIGRTY8YD6BVW	NOT K CUP	I have no idea what the actual coffee is like.  This is because, even though I specifically searched for Keurig cups, Amazon displayed these.  And I bought them because Amazon led me to believe they were k cups, only to discover I can't use them BECAUSE THEY DON'T GO IN MY MACHINE.<br />I'm writing this as a warning since I've ALSO just found out AMAZON DOESN'T ALLOW RETURNS OF GROCERY ITEMS.<br />Awesome.  Money down the tube.  Watch me NOT get more grocery items from Amazon in future.	15	12
-1	B008RWUKXK	A231FGX8G2Q5EW	bleeech!	I'd imagine this is what shaved particle board pieces, sprinkled w/cinnamon would taste like? Not pleased with the lack of forethought given, when item was shipped in a manila envelope w/zero padding. You can imagine it was mostly dust when I opened the bag. Overall not a good product, but then again , maybe I'm the minority?!? Skip this product.	3	2
-1	B000FV8LV4	AJM15PS35R5V0	tea	Arrived in a timely manner but, I have not tried them yet. i am saving them for a Christmas punch recipe.	0	0
-1	B001EPQ1DA	A11NRJ4OO6DKS3	look at allergy statement	"I just wish Amazon and product manufacturers would more readily post their allergy statements. It would really help those of us dealing with food allergies make informed decisions, especially when items are non-returnable.<br /><br />This one states on the front of the package (you can see it if you zoom in on the picture):<br /><br />""Good Manufacturing practices used to segregate ingredients in a facility that processes peanuts, milk, soy, wheat, gluten, egg and tree nut ingredients."""	0	0
-1	B004090VU6	A1EU3LL7XYK1AC	WARNING:  High Fructose Corn Syrup	"WARNING:  HIGH FRUCTOSE CORN SYRUP in this product.  While the description of this item from every Amazon seller states ""No high fructose corn syrup..."" the label on the jar lists high fructose corn syrup as the fourth ingredient; in fact, as the only sweetener used in this product.  I do not necessarily blame the sellers because Kraft announced it was going to eliminate HFC from their products but did not make good on that promise.  Too bad.  I remember 'way back when I could rely on Kraft for decent, wholesome food, and I thought the company was perhaps returning to that model. Silly me!  Into the trash with this."	2	0
-1	B001C15JCU	A2NUEV97Y4U355	**WARNING** DO NOT BUY	"<a href=""http://www.amazon.com/gp/product/B001C15JCU"">Kingdom Pets Premium Dog Treats, Chicken Jerky, 48-Ounce Bag</a><br /><br />I purchased this product at Costco and gave my 8 lb toy fox terrier one.I would like to mention that I gave her one that was much larger in size than normally.  Two days later my dog was diagnosed with high toxic levels within her liver and also has pancreatitis. Have no idea if she will make it. I just got off the phone and they assured me that their product is safe and harmless to animals...REALLY.............REALLY...... They told me that their product would never effect the animals liver. The packaging Lot No.# VWKPCK03NO38.<br /><br />We live in a world of ""take no responsibility"" and ""nobody cares""<br /><br />The packaging is very deceiving to say the least. ""No artificial colors, flavors"". ""WHOLESOME & NUTRITIOUS"" .....ALL 100% NATURAL INGREDIENTS.  ABSOLUTELY FALSE if you ask me."	1	0
-1	B005NDXLMI	AJP50EQHJ9PX8	Slow Shipping	"These are okay for a mass produced product frim a factory.  Nothing spectacular.<br /><br />Ordered direct from the company's web site. Faced w/ 3 confusing choices: ship & deliver ASAP, ship whenever, deliver in time for Christmas. I chose the first thinking it was the fastest. My items were not delivered until 12/27. When I contacted Swiss Colony, they said, ""Too bad.""<br /><br />Next time I'll get real petit fours shipped from an actual bakery."	2	0
-1	B002T0GXNC	A11LKBPHHXE0FZ	not as it seems	"I purchased the Soda Stream cola mix because it seemed ""all natural"" from its list of ingredients.  When I received it, however, the ingredients listed things like acesulfame and sulfites, which I'm allergic to.  Not happy."	2	3
1	B004WM0ZTS	ACM2HAQ1P6M2B	VIA Columbian	I love this coffee.  It is easy to prepare one cup when you are wanting a great cup of coffee.  Highly recommend - I usually use one-half of the package since I don't like my coffee real strong.	0	0
-1	B000CQG8A8	A38L6BXIPNLOHM	vegetable soup- metalic taste	The soup is good and hearty, but the metalic taste is really off-putting.<br />What causes the taste?	1	0
1	B008467KRS	A2CPM6WTF7PO3G	G&ouml;tterd&auml;mmerung!! This is a great German ale!	Hailing from Kelheim, Germany,  this 8.2% ABV wheat doppelbock ale has been one of my favorites for nearly a decade.  Semi-opaque with a medium brown color, this German ambrosia has a full bodied Bavarian flavor that quickly permeates the senses.  Out of all of the wonderful beer offerings from Germany, Aventius continues to be my favorite.  Oddly, however, it's really only existed on the marginal fringe (at least in MPLS) of the German beer universe.  Maybe this is a good thing; I would hate to see this ale ruined by some soulless entity like InBev.<br /><br />If you like German beer, please try this one.	0	0
1	B0025UNVEU	A64YY0O63TY8Y	excellent and convient	Great for my family we drive big rig trucks. Makes quick p&j without having to carry around jars of<br />Jelly	0	0
1	B000O62JZY	AZUUU81LB0NYV	Delicious Spinach Pasta	I prefer my homemade spinach pasta but this De Cecco product comes close enough in a pinch.  Nice, delicate flavor that goes with traditional and seafood sauces.	1	1
1	B0047E2I5U	AZN5SOU2XBFVZ	My kids love ziwi!	My kids are ferrets actually-no I don't feed it to my human kids. :) it was shipped fast and kids were very happy!  My dogs love it too, as do my cats, so it's a hot commodity around here! :)	0	0
1	B000F6SNPS	A3LIMWI1A3CX61	Sweet spiced tea	Natural sweetness makes this spicey tea my favorite. The staff at work love the gingerbread-like spicey smell that eminates from my cubicle when I've got a cup brewing.  Because it is herbal and has no caffeine, I can drink it any time of day and still get a good night's rest. Great in the winter time when I need a hot drink before going to bed.	1	1
-1	B0046IE39Q	A2XR1W59BBXMB2	Do you want blue stains everywhere?	"Now I know what ""natural"" food dyes are used to make things purple.  Pretty, but not so fun to clean up.  The purple dust gets all over my baby's face, hands (even under his fingernails!), and clothing, plus whatever surface he's eating them off of.  The yellow and orange ones in this line aren't so bad, but now I'm regretting that I bought one of each color, because I'm betting the reds and greens will be just as messy.  Skip the purples!!!"	1	0
-1	B0083T5TAQ	A3V2PPGBOWKTDN	"NOT a ""Sampler"""	"I wish I would have read more of the reviews before I  ordered this ""sampler"".  I have had the same issue as many others: 1/4 of mine were all the same flavor, and two flavors weren't even on the list of POSSIBLES.  They were Eggnog and Gingerbread, CLEARLY leftover from the holiday season and who knows how old.  Like many others, I understand that you can't get one of everything...or could you????? Wouldn't it be wonderful if these were pre-packaged with DIFFERENT ones from the selections listed?"	1	0
-1	B002AYIJNY	A1GDXLTT74NM26	Okay, but expensive!	I thought I was buying this in lbs, not ounces.  It is a very small bag and very expensive!  Too expensive to make this my cats dry food choice.  The cats liked it okay, but they weren't in love with it, so I didn't purchase again.	2	5
1	B001EO7LW6	A8Y7PHOY9GEX9	excellent product	love these dry roasted blanched almonds.  These are so difficult to find especially the ones with no oils.  will continue to purchase these.	1	0
