sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A288XUYT5OXPBQ	Pretty good jerky.	This jerky was decent.  The softness of the pieces were in general pretty good, a little on the hard time sometimes but overall soft enough to chew comfortably.  They do vary a little bit within the bag so some pieces may be a bit too hard, but usually they don't get too soft.  The Sweet and Hot flavor tasted pretty good; so did the Teriyaki.  I'd recommend both!	1	0
		AF5WQ4JZ5KEMQ	Misrepresented amount	I love Rishi Tea.  Its flavor is fantastic and its all gluten-free.<br /><br />But, I based my order on the 3.3 oz size.  I received a 2.6 ounce and now see the picture represents that size.<br /><br />This is a HUGE mistake so I have to give 2 stars.  I hope this will be corrected so I can continue my subscription.	3	0
		A3MDZ81XJN0SR7	Not Enough Bacon Flavor.	"Been a Spam fan for over 40 yrs. & thought the Bacon Flavored version would be something different. Sorry to say that it just didn't have any, or very little, bacon flavor. Tasted like a can of regular Spam. Called Hormel Customer Service to voice my concerns and got a curt response of ""we can't satisfy every customer's tastes"", end of conversation. Thought they'd be a bit more receptive to a long time customer's comments but they weren't. If you like regular Spam you'll like this, just don't expect much of a Bacon flavor."	4	3
		A2XKEIF3TE0AS1	Surprised	I think if you need a gluten free diet this bar is for you.  But if you can eat wheat, I prefer Zone Bars (Mint) better.  I bought these after all of the good reviews but when I ate it-it didn't taste like white chocolate at all and the texture is a little gross (sorry).  It also is good for fighting hunger, but so are Zone Bars so I think I will stick with them.	2	0
		A34F9NN2U8QBY4	The name says it all!	I LOVE this tea!  My first introduction was a gift from one of my former students, and I am absolutely hooked on it.  This tea is good with anything, but especially with Middle Eastern, African, or Indian foods.  The unique flavors of mint are enhanced by tarragon...which is not as strange as it sounds!	4	0
		A2BBY5HVWEJEEX	Dogs really like them	My dogs love these. They start drooling everytime they get these. Not really sure if they do anything for their teeth/breath. Gave it 4 stars instead of 5 stars just because these are alittle pricey considering they are gone in like 30 seconds.	4	0
		A1RCHU3WIIE9FS	dissappointed	I was disappointed.  I thought being Amish and according to the advertising that it would be exceptional.  But it's just popcorn, no better than others I've purchased.  So, so. I would not buy it again.	1	0
		A1QTMXBM7YF0F7	Strong and Rich	Went out on a limb and purchased this based solely on the reviews.  Wisconsin resident so not much ability to get to CA to try things out!  So happy with this purchase.  I love the flavor, I love the reduced packaging.  Perfect cup of coffee.	0	0
		A37NP5688TMP51	Perfect Dirty Martini Mix	Perfect for mixing dirty martinis.  You won't run out of juice and have just olives left in the jar from the grocery store.  A perfect addition to your bar supplies.  Packaged very well.	3	0
		A3KXVF03HN6MBV	Very good!	These cannoli shells have a very good taste.  They are crunchy, easy to fill, and ALMOST as good as homemade.  It sure beats having to make them.  I just wish that I could buy them somewhere again!	1	0
		AKXP2X8EIWTIK	my two dogs are now genuises	I just opened a bag of these mini naturals in chicken flavor, and did some training with my two shelties.  Within a few samples of the treat, my dogs were doing whatever I asked, quickly, and for quite a long time.  I've never had their undivided attention for such a long training session.<br /><br />I will keep ordering these for training.  Clearly my dogs see these as a high value reward.  I will swap flavors to keep them interested.<br /><br />Good price for such a quality product as well.  Nothing made in China.	0	0
		A1BUDJ14QW5P2C	WARNING MADE IN CHINA!!!	"I am downgrading from a 5 star to a 1 star because they are made in CHINA. Treats from China have been associated with kidney and liver failure and rare cancers in dogs. Another series of dog deaths from treats from China has been released. There is no oversight. These treats may be OK but I will not take any chances. I am really irritated with Amazon and the vendor for not disclosing the source of the product. They say in the online description, ""read the label carefully"". In very small print the country of origin is disclosed. I do not knowingly feed my dogs anything from China.<br /><br />These are great treat. My dogs love them and they are no artificial stabilizers or fillers. However, at most other on line pet websites they are half the price. Usually Amazon is competitive in pricing but not on this line of products."	4	0
		AEPQN6ML6SF6X	Mango Macadamia - Strange taste	This bar just tastes plain weird.<br />There. I said it.<br /><br />I love KIND PLUS bars in general...they are like candy but with nuts and other awesome things.<br /><br />The Mango one tasted like Mango and coconut - and entirely TOO SWEET. Almost sickeningly so. Won't be buying the mango one again.	1	3
		A2YF6EWSSM7OV4	Traditionally prepared carp roe	"This is an excellent product prepared the traditional way. It is not intended to be soaked, but further used in traditional recipes. Get a Greek cook book or buy the prepared version!<a href=""http://www.amazon.com/gp/product/B000LRIJ82"">Greek Style Caviar Spread - Taramosalata (krinos), 14oz</a>"	1	0
		A2VQWV1HMW99AS	what happened? the recipe has changed	For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed.  They are just like regular potatoe chips.  I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.<br /><br />Yuck!!!	4	1
		A2PCNXBSKCABG5	Chebe Bread Pizza	My wife has celiacs disease and this is about the only Pizza crust that makes a good gluten free pizza.<br /> I like this pizza crust better then most wheat pizzas.<br /><br />The dough is easy to work with and roll out. It is NOT sticky as most gluten free crust mixes are and tastes GREAT!	0	0
		A3N27L13CWJ9HY	A nice dip	This is pretty good on tacos or as a dipping sauce.  It's not too hot and is creamy and thick.	0	0
		ANUIE0TJ03VDQ	Via Colombia is fabulous coffee!	I used to be a fan of original brewed Starbucks, then got used to Pikes.  I developed a preference for Casi Cielo / French Pressed at home.  When Via came on the market, I was excited because I love Starbucks, but it's such a hassle to fit in the time to find an outlet/get there/ stand in line, etc when traveling.<br />And then came Via Columbia.  I have been transported to a heavenly world of flavor, instant availability even when traveling and a reasonable price besides!  Thank you, Starbucks, for this amazing and delightful coffee....far and away the most incredibly delicious thing I put in my mouth each day!	1	0
		A1KWB6TJIPKGV3	Rip-off	I have ordered different knotted bones from Amazon before and been very satisfied. I ordered almost $80 worth of bones from this company and the quality is inferior. They are practically hollow and extremely light. My German Shepherd and Coon hound will make their way through these in minutes. I am very disappointed.	1	0
		A2XU2DNKZGL07L	I wanted to like it....	I gave up the diet coke (aspartame/sucralose)and needed to find something i enjoy drinking. This had great reviews, so i couldn't wait to try it. What a waste of money!! I would rather drink plain water. Not sweet at all. Don't know how i will be able to choke down 23 more packs of this.	0	1
		AYTE9A4SH8J67	These are AMAZING!	These GF brownies are the best out there!  You could fool any non-GF person...they are just that good!  Totally in love.	0	0
		AAWU2W1J9SRHM	Doesn't taste the same	I've been making lots of dirty martinis lately,so I thought I would try out olive juice brine since I go through olive juice in the jar very quickly.  I wasn't impressed with the product,not only did it not taste very good,but it also used more than expected,so the bottle wouldn't have lasted long.  I also purchased the Dirty Sue martini mix,I haven't tried that one yet.  If you like the taste of a dirty martini you would drink if ordered at a nice bar/restaurant then this product would not be satisfying.	3	0
		A1S8FJT0AQSF60	Pretty good for microwavable food, but too pricey...	I really wasn't expecting much from this dish, but was pleasantly surprised. Most one-bowl microwave meals are edible but not much beyond that. This dish, however, was quite tasty and filling as well. Keeping the sauce and pasta separate really does the trick, since the pasta has no chance to get mushy. On the contrary, it was pretty firm and had a nice bite to it. I prefer whole wheat pasta, and the taste, while not as good as if I'd cooked it myself, was more than passable. The tomato/basil sauce was quite good, just spicy enough, with some distinctive and separate flavors. And designing the sauce tray so that it can be picked up and poured over the pasta was a nice touch. All in all, I found this much more palatable than other microwave dishes I've eaten. However, the current price of 6 for $36 ($6 apiece) is far too high for what you're getting, especially when similar dishes sell in supermarkets from $2 to $3 each. So is it good enough to buy? No. Lower the price and I'd consider it.	0	0
		AAN6L4S69UAHG	Great product; everything I asked for	I've had this tea before and enjoy it.  It arrived very fresh, in a timely manner.  Exactly what I ordered.	0	0
		ABLGCKAFK0UCQ	Tastes empty	This is the case when you have to take into account the bad reviews. I did ignore the bad reviews and purchased this tea which was a mistake:( When I received this tea I was greatly impressed with the package and the flavor but it had no taste at all! Even the strongest cup of this tea was a complete disappointment.	0	1
		AFEU9SW8OTF55	So much better than regular soy sauce	This has a better taste and much less sodium than regular soy sauce.  I use it anywhere that I would normally use soy sauce, plus it's also great for vegan gravy recipes, too.	1	0
		A1Y5J68F22DRUR	It's decent...	This is okay cocoa. It's not really very smooth, and it's a little watery. I had high hopes, as I love dark chocolate hot cocoa, and the reviews were good. I will finish the box I bought, but will try another brand next time.	1	1
		A29BHW9YT2FZ77	Average offering from Wolfgang Puck	"So here is another example of a 48-pack of k-cups I bought ""untested"".  I figured, well, I really enjoy Sumatra's bold, smooth and rich with a bit of bitterness flaver, so why not?  Wolfgang puck has a few restaurants, so maybe he knows coffee.<br /><br />So, this is utterly average in all departments.  It's not very bold or rich, although I can say it does have the bitterness, which is a bit unbalanced as it lacks the richness.  Purchased only because it appeared on the Subscribe & Save at a great price per k-cup.  That makes two WP's that have been run of the mill at best [Sumatra & French roast].  Next time I'll be more discerning."	3	0
		A38XUEEWNAS3TD	Balanced medium-strength brew	I really like this.  It is medium-bold, but is not harsh, nor does it taste scorched. It has nice balance.	0	0
		A19Z3NTGL4ZPTQ	Love this coffee	I love this coffee!  It is great in my Jura Capresso burr grinder drip machine.  Makes a great cup of coffee!	0	0
		AOUHT0TD6EM6R	Nice	this coffee is very good. I like the taste. I need a stronger coffee in the moring so I started using another kind but this was very good.	0	0
		A12M0D7FQARD5A	Dried Apples	These are much more economical than candy and a whole lot less calories!  The flavor is great! These apples are addicting. They are sweet and crunchie. Why eat potato chips when you can have these delicious, healthy, low-calorie, fat-free chips.  They also fit well into my budget since I only work part time and go to school.	0	0
		A3I5EONKU41MOD	HOLY BEEEEJEEEZUZ!!! YEEEECH!	I eat meat and vegetarian foods , and prepare a wide variety of both....but just let me start out by saying , this stuff is flat out creepy!!! the texture is very slimy and not like jerky at all , and has like thick stringy veins in it....nothing like real meat jerky at all...very rubbery and hard to stomach...iam a big fan of stonewalls jerquee and will stick with that!!!  i just dont get trying to be all disgusting with the drippy sinewy veins that they are trying to win you over with??? even real meat jerky has a more palatable consistency.	2	5
		A2MUGFV2TDQ47K	Sweet Delight...It's Pretty Good!	"This was a Manager's Special for cheap (two bucks a box) that I gave a try. It has milled cane sugar as the second ingredient BUT that is soooo much better than High Fructose Corn Syrup for the human body. It's sweet enough to satisfy a sweet tooth or two. My teenager will eat ONE bowl and be satisfied versus ""inhaling"" bowls and bowls of fruity loopy stuff. I enjoy it because there's 26 of the recommended daily 48 grams of whole grains per serving, it's all natural, no preservatives, a good source of protein, and a ""good"" sweet taste. Kids and grown-ups BOTH like this straight out of the box, as a hot or cold cereal with milk, mixed in yogurt, and sprinkled on ice cream!"	0	0
		A27OO0FP6KMSRY	Tastes Great But Is It Really Good For You?	A friend of mine gave me a couple triple chocolate bars to try out. They were very tastey and I was going to buy a box until I noticed they contain partially hydrogenated soybean oil which I stay away from.	0	2
		ASN8NQKB8PK5O	Not Impressed	"Not a very good flavor at all.... I love the ""Dark Magic"" and it suggested I would like ""JET FUEL"" ... Not good at all"	0	0
		A17YWXUL56Y5X1	Greenies killed my beloved cat.	My elderly cat loved these, so I gave him all he wanted.  They blocked his intestine and caused his peritoneum to rupture.  His intestines were floating all through his body cavity; I saw it on an x-ray at the vets.  After watching him agonize in pain, I had him put down.  It broke my heart.	2	2
		A321B5DIQCYBLK	My wife loves it...	I don't drink tea but my wife loves lemon zinger. She puts a little honey in it and I have to admit, it tastes good. We got our tea k-cups from [...] so I can't comment on the seller that Amazon gets theirs through.	0	0
		A3S1KDXI037SV	Threw them out	"This is an easy review because the judgement was made by our two papillons.  They live for their treats and are NOT especially picky about treats.  These items are dried, uniform in size, and although they may be ""organic"" they smell bad and my dogs would have nothing to do with them.  I threw them out and wanted to share the expensive experience with others so they would not waste their money."	1	2
		A1IN5SDS0SHN6O	Naturally Good vs Good Naturally!	"We were delighted to find that we could purchase this particular brand of rice online because our local store had discontinued selling it. We told the store that they needed to start selling it again but for some ""stupid"" reason they haven't. Not only is this particular flavor of rice - Wild and Whole Grain Brown rice just Naturally Good it is also Good Naturally. Those B' vitamins are very tasty. It doesn't clog our arteries like white rice. We now by it buy the case! Thank you Amazon for offering it."	1	1
		ALH0SRFGB3OBJ	Very good tea	I've tried other k-cup green teas and find that the Twinings was the least bitter.  Every morning before I go to work, I use a small Rubbermaid Mixermate container and fill it up at 11 oz with one flavored herb tea bag at the bottom.  Green tea generally doesn't have alot of flavor so I add something to it so I still get the benefits.	1	0
		A1MJI53T1G0OUT	GREAT GRAIN FREE OPTION	"After MUCH research and two complete urinary tract blockages we discovered that our cat SHOULD NOT be eating grain. Grains such as rice, wheat, corn and gluten are present in a large majority of pet foods available on the market. Manufacturers like to insert grain into pet food to their reduce cost and create inexpensive calories. Grain causes alkaline urine in both cats and dogs. Alkaline urine leads to crystals and bladder stones and develops when an animal eats pet food with grains and fillers (high carb diet). Our pets need only meat, organs and water for proper nutrition and you are not ""spoiling"" your pet by feeding them an all wet food diet. Kidney failure is one of the most common diseases in cats and I have learned that I'm putting unnecessary strain my cat's kidneys by feeding him crap food. I purchased 8-10 grain free options for my cat to try out because it's very difficult to get an animal to change their diet once established. Weruva Paw Lickin Chicken was a clear winner with my cat Otis and I highly recommend it. If you think you can't afford a grain free diet for your kitty, please consider the $4,000 I have spent unblocking my cat's urinary tract when crystals formed (emergency procedure). Also, be wary of so-called prescription diets that the vets insist will remedy the problem, they are also full of grains and fillers."	60	1
		AODLYAXCJ0Q8L	These don't taste great.	I love Fig Newtons and so does my 7 year old, so I thought I'd try the minis in a convenient size. Unfortunately they don't taste very good. There is hardly any fig inside and they're a bit dry. I'll opt for the regular size Newtons the next time I buy them.	1	0
		A3BYCX1GWE73T6	TOO EXPENSIVE	My cats go nuts for this but it's way to expensive.  Also, I have purchased 10-20 bags at one time and alot of the bags contained mostly crushed, powdery ingredients in the bags.  I don't know why this is but I'm not going to spend all that money for powder instead of pieces of the treats.  It's a shame because it's an excellent product but who can afford it!	1	0
		A3OVAPZJAYB25Y	Cat Loves It	This is a very good cat food.  It has a good amount of water and whole meat and is very much enjoyed by my cat (and she is really picky!).  I find it very amusing that humans can eat the canned food and that the ad picture has the food on the plate.  Anyway, picky cat -> good food -> happy cat.	11	1
		A1CS4WITMTNMHY	delicious	I have been drinking green tea for years, but this product had a lot more flavor.  I am enjoying very much.  I will order more tea probably in a different flavor, to expand my tastes.	0	0
		A6KUF4KCOS1K6	Great Taste!	Great tasting coffiee!! One of the best I've ever had! The problem here is the high shipping costs.	0	0
		A38318YGDNC3VQ	Dull flavor, lifeless taste	I found two separate bags of these cherries to be dull and lifeless, with none of the zing I've found from other producers.  They were overly sweet in a way that seemed to mask the cherry flavor and had a texture that seemed almost cooked - mushy and gummy instead of chewy.<br /><br />I much preferred the Traverse Bay brand I purchased (here at Amazon) last year - that sample seemed fresher and less processed than these.	0	1
		A3LU9NNO2RNA6E	poor quantity control	crispy, good flavor, seasoned just right but the amout of product per bag varied from barely enough (6 tablespoons) to almost overflowing.	0	0
		A2B0ZJ5CYX49TN	Good coffee	I have yet to find a favorite coffee for Keurig Brewers.  Seems none of them are strong and flavorful enough.  This is good/okay, but I am still left wishing for a better option.	0	0
		A2AMSFMUWXREZZ	Great nutrition for your pet!	"I have a miniature Australian Shepherd who has allergies, and a sensitive stomach. We tried many foods for her before we got Acana, and we haven't left since. She no longer gets an upset tummy after eating, and she has normal digestion with no issues. Acana is a higher protein dog food without all of the soy, corn, and meat ""byproducts"" most mass produced foods have. This food is more expensive than some foods out there, but it's worth it to keep our little lady healthy and happy. The lamb and apple flavor is her favorite ever, and it has nothing but great ingredients. There isn't anything on the label that is unidentifiable or questionable. Definitely worth the price!"	0	0
		A7WF1FHIOZ4WC	If you are health conscious, skip this product	I purchased this product and did not realize, until reading the ingredient list on the side of the box, that it contained hydrogenated oils. I was unable to return the k cups due to amazon policy so I had to throw the items in the trash.	3	3
		A3045N2UV6KMV7	my pets LOVE this -- great treat !	I think the packaging is ingenious -- who would have thought to put great meat juices into what looks like a bottle of roll on deodorant!<br />YAAAA -- 10 points for ingenuity !  And the dogs love licking the little roller.<br />If only it was re-fillable !	0	0
		A2E9YR1NPPK7IW	Peachy Keen	This product arrived quickly and in good condition.  The flavor is definitely peach and I use it to flavor my tea.	3	0
		ADDH062VYSBE9	Delicious!	"I tried these candy bars today and I love them.  Most ""crisp"" bars have some form of flour, which is bad for me. So I hesitantly tried one and at first, I thought the crisp part was like freeze-dried ice cream.  After reading the ingredients, I realized it is a meringue.  Even better for me!!  So for anyone who can't tolerate flour but likes a crisp bite, these are fantastic.  I highly recommend giving this a try."	5	0
		A3TVZM3ZIXG8YW	Filler food is empty, leaves your cat always needing more	"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."	11	4
		ABF6W9HQVLQU7	Soup is good, cans are dented.	This is nice soup, however 7 out of 8 cans were dented, many were seriously dented.<br /><br />I would only buy this on extreme sale because of the dented cans. I give the soup 4 stars and the cans 0 stars.	2	1
		A2LLR3Z597CCML	Save your money.	Faintly resembles coffee, bad aftertaste and aroma. The caffeinated version is only slightly better.  There are better alternatives out there.	0	0
		A1QDDNH5K5857P	Delicious	These biscuits are so good.  We bought them a long time ago at the grocery store and then everyone stopped carrying them. When I saw Amazon had them, I had to order them.  We love them!!!	0	0
		AU9F8ZCSSUONI	mr	This product is excellent. I also add a can of Hunts canned chili mix with my lean ground beef. Then I mix the darn good chili with the meat mix. I would recommend this product to anyone who loves good chili.	0	0
		A1T9VGZEILY12S	Spicy!	I love these noodles.  The quality is a cut above cup-o-noodles.  However, if you use the entire seasoning package they will be too spicy for most Americans.  Fortunately, you do not have to add all of the seasoning.  So most people who like spicy food should be able to enjoy these.  I will watch the sales and buy them again.	6	5
		A1Z2ZFURQGW9HF	Over priced, but tasty	I should have been more aware of the price at local stores for this product.  Walgreens had these exact almonds for $2 less/per bag that week.  They are delicious, though.	0	0
		A2QR338WEVDPHW	not that good	wish i wouldnt have wasted my money.i can smell the mocha,but cannot taste it,cannot taste any sugar.this is more like a powdered creamer.i will not purchase this again.also it has soured me on trying the other instant coffees.	1	1
		A3DITQW7Q12UM	Quick Shipping, great quality K cups	I received my Kcup celestial teacups very quickly, within 3 days I think.  The tea cups taste great and this product was exactly as described. I highly recommend this seller.	0	0
		A7EJERNB7IK3Z	Weakest, worst 'French Vanilla' coffee i've ever tasted!	As a longtime avid fan of vanilla flavored coffee, I was excited about trying this brand of 'French Vanilla' on our new Keurig machine. In short, I am VERY dissapointed with this one! At any setting on the Keurig, this coffee tastes terrible. There is next to no vanilla flavor or notes (and the little there is tastes totally artificial and way off on accuracy for vanilla), and the coffee itself tastes very cheap and low quality. I wouldn't even give away these remaining French Vanilla K-cups, so I just tossed them in the garbage.	5	1
		AZ2NEHE8TNRUW	weak Earl Grey	This tea is a disappointment because its flavours are weak.  It takes about double the amount suggested to brew a proper pot.  The packaging is green, but that does not make up for the weak tea inside.  If you do not like a strong, traditional bergamot flavour, then try this one.  You might like it, but I did not.	1	0
		A3CEFTI6RXGWA5	It's okay	I've tried the Chocolate, Cognac and Vanilla.  All leave a bitter taste in coffee.  I mix it 50/50 with liquid Splenda and it isn't bad at all though and the flavor still comes through without being overpowering.	4	0
		A24TI0FXW07810	Quality ingredients, but gives my dog serious gas	This dog food has quality ingredients, but it gives my dog serious gas, for along time. Also, you're supposed to add the water and let it hydrate overnight, which I didn't expect to have to mess with. I'll be looking for something abit different from this in the future.	0	0
		A2YKWYC3WQJX5J	For a quick and healthy meal...	...put some dry pasta (I like rotini) in an 8x8 pan, crumble some dry basil over it, or any spices you like. Take a can of these wonderful tomatoes, dump over the dry pasta and enough boiling water to barely cover the pasta and cover with foil....bake until water is absorbed and pasta is tender. Every pantry needs these tomatoes!	1	0
		A93LBTV617ZVC	Fried? Eggplant~	As far as I can tell, this eggplant product is not fried at all.  I was very disappointed to open up an oily can of mushed-up eggplant.  After I diligently poured/swabbed off as much oil as possible, I then warmed up the contents to discover that the aroma and flavor is very appealing and tasty--just not the fried product that the can label depicts.  Also, the bottoms of the cans of the case that I received were forming rust spots in many areas. It makes me wonder where this case was stored.  Had I realized that the contents were this mushy, I never would have bought a case of it.  However, it will make nice addition to my home-style pasta sauces and other tomato-based stews.	0	2
		A1O4F81GWJE9HL	Looks & Tastes Great, but artificial flavor & color	"We tried these because my husband loves Horehounds (they are an old home remedy for sore throat but also tasty and something we ate in childhood). The Horehound are all natural, nothing artificial so I ordered the Sassafras ""assuming"" the same would be true. My bad for not paying closer attention.<br /><br />As long as artificial ingredients don't cause negative reactions for you, these are a great little snack. They are hard candy, dusted with sugar, orange in color, with a light, fresh, kind of, sort of root beer flavor. It's a little hard to describe. I love these little devils even though I am allergic. sigh.<br /><br />Anyway, very good, light, unusual flavor that I would recommend."	0	0
		A266ZC0U3JP84N	K cup coffee and tea	I think this is the greatest thing. I got a Keurig as a gift and found a whole new world for coffee and tea. It is so nice and convenient to have hot beverages without wasting so much coffee or tea when there is only one person to fix for. I will reorder this product again.	1	1
		A3RNVTDCBB0NFI	Handy Dog Treats	I orginally purchased these treats at a speciality dog boutique and found my dog loved them. They are perfect for training - small and hard so you can keep them in your pocket without a mess. Buying them in the 5 pound bag is a real savings and everyone I have shared them with has remarked on how much their dog responds to them. My dog likes them almost as much as fresh chicken.	0	0
		A3JA8EXHWOUV6M	OMG!!!!	Seriously delicious. Not sure where the bad reviews are coming from but this stuff is one of the better tasting jerkys I have ever had. The balance of the spice and sweetness is spot on. It seemed rather fresh. This stuff is just plain good. My only complaint is that it wasn't in bigger pieces and that I wish it didn't have so many scrap/small pieces. Not enough to deduct stars because the taste is there.	1	0
		A3M7BCQKSQAK4L	Best tea drink I have ever tasted....	I have had various different varieties of bottled tea drinks over the years and none have ever been the perfect blend... until now. Chantea's Aloe Vera Green Tea, Passion Fruit is the first time I have had the perfect bottled tea drink.<br /><br />Why do I think it's the perfect taste? The balance between the strength of the tea and the strength of the fruit flavors is right on the nail. Typically, what I have experienced from other bottlers is either the tea flavor is too strong or the additional flavors are weak or fake.<br /><br />If I could, I'd fill the garage with cases of it. If you want an authentic flavor in a refreshing size, this is the drink for you.	3	1
		A2DKDHC79WSYZE	WONDERFUL	This cracker is the best! They are light, crispy and oh so good. My hubby has to eat gluten free, I do not. But they are MY choice to eat with cheese! Herb flavor is ok, this onion is the best!	0	0
		ALQGOMOY1F5X9	bully sticks	people need to know from the seller how thin these sticks are because you think when you order your getting a good deal on price then you get them and they are thin and<br />you feel ripped off. They stink really bad. Bully sticks are a bulls penis. I looked that up on the internet. Yes dogs love them, but please supervise your pet as they get down to a nub quickly and could cause choking.	0	0
		A3D1TZH619NKHN	Gold Kili All Natural Instant Ginger & Lemon Beverage Mix	This is surprisingly good... IF you really like ginger.  I was expecting a sweet lemony/ginger drink, but could tell as soon as I added the water that this is very very ginger, with just a hint of lemon and a slight sweetness.  The ginger flavor is very strong and very sharp, like a strong ginger beer (or about 4 times stronger than ginger ale).<br /><br />The crystals dissolved quickly in hot water and the drink was still pretty strong at 1 & 1/4 cups of water (the packet said to add 250 ml -about 1 cup).  While I do not think that I'm likely to buy this by the 6 boxes of 12 drink mixes it is being sold by here,  I would definitely be interested in purchasing this drink in smaller amounts.  I could see this being helpful in the case of an upset stomach or sore throat, as well as as an occasional drink for anytime... If you really like ginger.	0	0
		A38TEL0C6YPSNA	Not Up to Expectations	I have been trying all the Lavazza whole bean products and frankly, I haven't been happy with any of them.  My expectation for the Gran Aroma was that it would have a highlighted aroma.  It does not.  The only thing I like about the Lavazza beans is that they are not overly oily, like Starbucks or other mass market brands and so they are better for the long life of my automatic espresso machine.	0	0
		A2XAQOWHRPY98K	The Ultimate Test: Does it Taste Good?	Okay, taste is subjective, so your mileage may vary when it comes to these cookies. With that disclaimer, I will say that I was looking forward to consuming these cookies because I do not just have a sweet tooth, all of my teeth are sweet--and baked goods are my number one temptation. I had one of these cookies and did not want another, even when I was jonesing for sweets and dying of hunger. I wouldn't even eat a second one of these when there was nothing else available. That's a bad sign. I ended up putting out my box in the break room at work, where they were snatched up (note: if you put out a half-eaten sandwich in that breakroom, someone is sure to eat it, if you get my drift). The cookies were bland, dry and nothing at all like good homemade cookies. If you're going to indulge, don't waste calories on something like this!	0	0
		A3VRRU3RA6PPX4	Great depth	This spice has a great depth to it.  It's tasty and you can layer it to make it as spicy or flavorful as you'd like.  I make a great tasting vegan lentil dish with it.  You combine lentils, pasta sauce and bar-b-que sauce together with a bit of this spice and you have an amazing satiesfying dish.	1	0
		A6LJ21158ECT1	My evening treat	I savor this drink as I relax each evening. It's rich and just sweet enough to keep me feeling completely satisfied!	1	2
		A1UX9PLW4HV9JA	a little gummy	This company has great stuff, but this bread is a little gummy.  It is really good toasted, however. Untoasted it is too thick for me...	0	1
		A2XNOB1T796Y6B	Not bad...	Usually I'll get the store brand of fat free light TID, but this was recently on sale so I decided to go ahead & try it.<br /><br />It's not bad, having a great texture & not needing a lot of it to coat the salad. (Some dressings are so thick that it's hard to distribute it in the salad.) The only thing is that this is slightly more vinegary than what I'm used to & it took a while to get used to.	1	0
